,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2532,368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,2480,2,-5,-0.2,2485,2505,2450,17859,44063068,23178476800,9346160,KSQ
2533,065650,KR7065650004,하이퍼코퍼레이션,KOSDAQ,중견기업부,217,2,-81,-27.18,223,242,209,10108662,2223034296,23149935627,106681731,KSQ
2534,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,2130,3,0,0.0,2120,2230,2100,4373,9416120,23148264900,10867730,KSQ
2535,065150,KR7065150005,대산F&B,KOSDAQ,투자주의환기종목(소속부없음),145,0,0,0.0,0,0,0,0,0,23110448725,159382405,KSQ
2536,258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,22983976612,55786351,KSQ
2537,33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,7680,1,50,0.66,7660,7680,7660,29,222510,22934784000,2986300,STK
2538,007120,KR7007120009,미래아이앤지,KOSPI,,788,1,1,0.13,781,791,781,27693,21752070,22756343104,28878608,STK
2539,379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,8000,0,0,0.0,0,0,0,0,0,22731680000,2841460,KNX
2540,060900,KR7060900008,DGP,KOSDAQ,중견기업부,892,2,-16,-1.76,907,907,890,35236,31500291,22530340268,25258229,KSQ
2541,088790,KR7088790001,진도,KOSPI,,1803,2,-4,-0.22,1798,1815,1798,5237,9461446,22443282432,12447744,STK
2542,179720,KR7179720008,머니무브,KONEX,일반기업부,9400,0,0,0.0,0,0,0,0,0,22443242600,2387579,KNX
2543,177350,KR7177350006,베셀,KOSDAQ,중견기업부,1242,1,236,23.46,1108,1300,1050,3824768,4607842563,22200014736,17874408,KSQ
2544,015260,KR7015260003,에이엔피,KOSPI,,490,1,5,1.03,485,491,481,16720,8113012,22107278060,45116894,STK
2545,071460,KR7071460000,위니아,KOSDAQ,관리종목(소속부없음),613,0,0,0.0,0,0,0,0,0,22047951835,35967295,KSQ
2546,258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,882,1,2,0.23,888,900,871,18878,16543656,22042312488,24991284,KSQ
2547,044380,KR7044380004,주연테크,KOSPI,,331,2,-1,-0.3,331,332,323,62125,20270301,21979675012,66403852,STK
2548,039740,KR7039740006,한국정보공학,KOSDAQ,중견기업부,2730,2,-25,-0.91,2755,2770,2680,6245,17086245,21890223810,8018397,KSQ
2549,215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,2320,2,-5,-0.22,2380,2380,2300,9902,22945295,21808000000,9400000,KSQ
2550,103230,KR7103230009,에스앤더블류,KOSDAQ,벤처기업부,3010,1,85,2.91,2925,3195,2925,10448,31134115,21672000000,7200000,KSQ
2551,010400,KR7010400000,우진아이엔에스,KOSPI,,2840,2,-20,-0.7,2860,2860,2815,1613,4559190,21646480000,7622000,STK
2552,00499K,KR700499K014,롯데지주우,KOSPI,,26800,1,400,1.52,26500,26800,26050,4497,117189200,21590160400,805603,STK
2553,080720,KR7080720006,한국유니온제약,KOSDAQ,관리종목(소속부없음),2725,0,0,0.0,0,0,0,0,0,21562456300,7912828,KSQ
2554,154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,1787,2,-20,-1.11,1802,1818,1781,12460,22325632,21554556329,12061867,KSQ
2555,251280,KR7251280004,안지오랩,KONEX,일반기업부,6920,2,-530,-7.11,7200,7350,6400,2071,13369190,21553571760,3114678,KNX
2556,084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1090,1,44,4.21,1046,1099,1040,19158,20220140,21486952000,19712800,KSQ
2557,230980,KR7230980005,비유테크놀러지,KOSDAQ,관리종목(소속부없음),229,0,0,0.0,0,0,0,0,0,21370407553,93320557,KSQ
2558,091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,568,2,-1,-0.18,572,573,538,115001,63621107,21253136024,37417493,KSQ
2559,115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,312,2,-14,-4.29,329,329,300,290336,89933302,21204456000,67963000,KSQ
2560,149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,6780,0,0,0.0,0,0,0,0,0,21153600000,3120000,KNX
2561,900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),393,2,-2,-0.51,395,396,379,20902,8210851,21121379424,53743968,KSQ
2562,121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,1584,2,-8,-0.5,1573,1600,1570,9121,14421171,21053650464,13291446,KSQ
2563,115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,2635,2,-30,-1.13,2685,2745,2605,34912,92468995,21039178580,7984508,KSQ
2564,001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,866,2,-2,-0.23,868,872,855,55479,48008193,21024349640,24277540,KSQ
2565,020400,KR7020400008,대동금속,KOSDAQ,중견기업부,6590,1,60,0.92,6530,6660,6460,5314,34569390,21016603940,3189166,KSQ
2566,043200,KR7043200005,파루,KOSDAQ,벤처기업부,502,3,0,0.0,502,507,501,30668,15415981,20985766130,41804315,KSQ
2567,222670,KR7222670002,플럼라인생명과학,KONEX,일반기업부,6290,2,-50,-0.79,6380,6380,6250,409,2557510,20967702420,3333498,KNX
2568,101390,KR7101390003,아이엠,KOSDAQ,투자주의환기종목(소속부없음),1612,2,-252,-13.52,1670,1779,1520,988701,1613146206,20926732528,12981844,KSQ
2569,084670,KR7084670009,동양고속,KOSPI,,7130,1,10,0.14,7100,7140,7060,873,6190500,20645406970,2895569,STK
2570,083640,KR7083640003,인콘,KOSDAQ,벤처기업부,265,2,-20,-7.02,283,284,263,741716,200935059,20595893015,77720351,KSQ
2571,076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,808,3,0,0.0,761,810,761,38349,30249058,20566183984,25453198,KSQ
2572,043100,KR7043100007,알파녹스,KOSDAQ,벤처기업부,1240,2,-43,-3.35,1283,1283,1240,19959,24951510,20562879080,16582967,KSQ
2573,093510,KR7093510006,엔지브이아이,KONEX,일반기업부,3395,5,-595,-14.91,3395,3395,3395,1,3395,20437900000,6020000,KNX
2574,044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1103,1,3,0.27,1100,1104,1087,12486,13638164,20411883061,18505787,KSQ
2575,900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),565,1,5,0.89,560,574,540,8797,4940102,20357677720,36031288,KSQ
2576,084695,KR7084691005,대상홀딩스우,KOSPI,,22000,1,300,1.38,21300,22000,21200,10854,232535650,20096604000,913482,STK
2577,449020,KR7449020007,유안타제13호스팩,KOSDAQ,SPAC(소속부없음),2060,1,10,0.49,2055,2060,2050,23468,48302617,20043800000,9730000,KSQ
2578,021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,914,1,7,0.77,906,920,905,17832,16318912,19838163436,21704774,KSQ
2579,025890,KR7025890005,한국주강,KOSPI,,1750,1,3,0.17,1734,1750,1733,9494,16499862,19791203250,11309259,STK
2580,089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,810,1,31,3.98,786,934,786,585658,502579472,19709691930,24332953,KSQ
2581,067770,KR7067770008,세진티에스,KOSDAQ,중견기업부,2340,1,135,6.12,2210,2685,2210,280110,677796626,19648027620,8396593,KSQ
2582,152550,KR7152550000,한국ANKOR유전,KOSPI,,280,2,-2,-0.71,282,284,278,513010,143629050,19605600000,70020000,STK
2583,302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,4300,0,0,0.0,0,0,0,0,0,19575143700,4552359,KNX
2584,048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1045,2,-7,-0.67,1045,1052,1039,2357,2464304,19566499535,18723923,KSQ
2585,054410,KR7054410006,케이피티유,KOSDAQ,중견기업부,3415,2,-35,-1.01,3425,3440,3400,335,1143140,19555806260,5726444,KSQ
2586,016670,KR7016670002,디모아,KOSDAQ,중견기업부,3950,2,-55,-1.37,3980,4000,3885,9924,38946760,19520291700,4941846,KSQ
2587,331660,KR7331660001,한국미라클피플사,KONEX,일반기업부,17600,0,0,0.0,0,0,0,0,0,19360000000,1100000,KNX
2588,457390,KR7457390003,대신밸런스제15호스팩,KOSDAQ,SPAC(소속부없음),2750,2,-60,-2.14,2790,2820,2720,55707,153822725,19346250000,7035000,KSQ
2589,134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,4030,2,-10,-0.25,4035,4040,4000,3067,12356345,19220077500,4769250,KSQ
2590,130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,1701,2,-2,-0.12,1703,1719,1686,10638,18091544,19181630979,11276679,KSQ
2591,031860,KR7031860000,디에이치엑스컴퍼니,KOSDAQ,투자주의환기종목(소속부없음),1111,4,256,29.94,890,1111,890,820731,874304251,19078115331,17172021,KSQ
2592,054180,KR7054180005,메디콕스,KOSDAQ,투자주의환기종목(소속부없음),230,1,10,4.55,222,260,222,2206893,518253149,19062005090,82878283,KSQ
2593,429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,4220,1,15,0.36,4175,4230,4170,12168,51157200,19016375000,4506250,KSQ
2594,094860,KR7094860004,네오리진,KOSDAQ,중견기업부,888,1,9,1.02,878,909,868,14649,12919717,19002817272,21399569,KSQ
2595,035290,KR7035290006,골드앤에스,KOSDAQ,중견기업부,398,3,0,0.0,398,399,394,25408,10056765,18975239040,47676480,KSQ
2596,344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,1577,1,7,0.45,1557,1580,1552,14467,22599206,18971310000,12030000,KSQ
2597,275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,3145,2,-10,-0.32,3155,3155,3125,2396,7533675,18926575405,6017989,KSQ
2598,008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,465,2,-8,-1.69,473,481,459,128530,59774702,18922560735,40693679,KSQ
2599,106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,1111,1,24,2.21,1087,1122,1059,194516,211735919,18886266740,16999340,KSQ
2600,060480,KR7060480001,국일신동,KOSDAQ,중견기업부,1689,2,-6,-0.35,1695,1695,1680,1324,2228652,18731010000,11090000,KSQ
2601,188260,KR7188260004,세니젠,KOSDAQ,기술성장기업부,2590,2,-20,-0.77,2580,2610,2525,8795,22493465,18721737300,7228470,KSQ
2602,063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,2005,3,0,0.0,1978,2010,1975,3410,6829794,18696885650,9325130,KSQ
2603,439410,KR7439410002,엔에이치스팩26호,KOSDAQ,SPAC(소속부없음),2120,3,0,0.0,2115,2125,2115,876,1857104,18656000000,8800000,KSQ
2604,108675,KR7108671009,LX하우시스우,KOSPI,,18050,2,-40,-0.22,18090,18190,17990,878,15828720,18633556500,1032330,STK
2605,900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),365,2,-5,-1.35,371,373,362,166201,60947844,18615811760,51002224,KSQ
2606,123750,KR7123750002,알톤,KOSDAQ,중견기업부,1444,2,-49,-3.28,1493,1493,1440,40358,58672361,18405652868,12746297,KSQ
2607,267080,KR7267080000,세븐브로이맥주,KONEX,일반기업부,1550,2,-89,-5.43,1699,1699,1500,1014,1567088,18400682400,11871408,KNX
2608,154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1025,2,-10,-0.97,1029,1029,1018,6579,6730629,18398846350,17950094,KSQ
2609,019570,KR7019570001,플루토스,KOSDAQ,중견기업부,281,1,4,1.44,300,323,275,8274267,2475916735,18352121802,65310042,KSQ
2610,069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1291,2,-4,-0.31,1295,1334,1281,18344,23717907,18320698481,14191091,KSQ
2611,336040,KR7336040001,타스컴,KONEX,일반기업부,3900,2,-300,-7.14,4200,4200,3900,12,47400,18269682600,4684534,KNX
2612,002355,KR7002351005,넥센타이어1우B,KOSPI,,2800,2,-15,-0.53,2800,2870,2800,3136,8916615,18200000000,6500000,STK
2613,466910,KR7466910007,엔에이치스팩30호,KOSDAQ,SPAC(소속부없음),1999,3,0,0.0,2005,2005,1994,520,1037082,18190900000,9100000,KSQ
2614,000075,KR7000071001,삼양홀딩스우,KOSPI,,59800,1,500,0.84,59200,59900,59200,886,52978000,18182668400,304058,STK
2615,044480,KR7044480002,빌리언스,KOSDAQ,중견기업부,447,2,-4,-0.89,451,455,444,59907,26869957,18176686416,40663728,KSQ
2616,001770,KR7001770007,SHD,KOSPI,,14910,2,-60,-0.4,14850,14970,14840,612,9120030,18113830980,1214878,STK
2617,079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,472,3,0,0.0,472,482,465,22222,10434709,18103802608,38355514,KSQ
2618,043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,667,2,-22,-3.19,683,687,667,12737,8552815,18100220254,27136762,KSQ
2619,476710,KR7476710009,타조엔터테인먼트,KONEX,일반기업부,18000,0,0,0.0,0,0,0,0,0,18000000000,1000000,KNX
2620,241820,KR7241820000,피씨엘,KOSDAQ,벤처기업부,304,2,-3,-0.98,307,307,300,169324,51071267,17988277968,59171967,KSQ
2621,215790,KR7215790007,이노인스트루먼트,KOSDAQ,벤처기업부,446,3,0,0.0,446,451,435,58595,25965283,17966284454,40283149,KSQ
2622,250030,KR7250030004,진코스텍,KONEX,일반기업부,6930,2,-90,-1.28,7140,7140,6570,366,2443390,17944105410,2589337,KNX
2623,053060,KR7053060000,세동,KOSDAQ,중견기업부,1016,2,-4,-0.39,1015,1020,1014,13475,13688774,17939937704,17657419,KSQ
2624,308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,2705,3,0,0.0,2705,2705,2665,4017,10831150,17919902765,6624733,KSQ
2625,199150,KR7199150004,데이터스트림즈,KONEX,일반기업부,4195,2,-5,-0.12,4400,4400,4000,5053,20213790,17906831535,4268613,KNX
2626,043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,1975,2,-8,-0.4,1983,2075,1949,27190,53786571,17775000000,9000000,KSQ
2627,390110,KR7390110005,애니메디솔루션,KONEX,일반기업부,1955,4,255,15.0,1955,1955,1955,1,1955,17765665635,9087297,KNX
2628,007815,KR7007811003,코리아써우,KOSPI,,5990,1,70,1.18,5800,6080,5800,2169,13003670,17758493100,2964690,STK
2629,005257,KR7005252002,녹십자홀딩스2우,KOSPI,,20950,1,50,0.24,20800,21000,20800,293,6147450,17723490500,845990,STK
2630,096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,2650,2,-95,-3.46,2745,2745,2635,1536,4150675,17697760000,6678400,KSQ
2631,054090,KR7054090006,삼진엘앤디,KOSDAQ,중견기업부,708,1,6,0.85,702,720,696,40331,28462928,17671136256,24959232,KSQ
2632,009440,KR7009440009,KC그린홀딩스,KOSPI,,756,0,0,0.0,0,0,0,0,0,17568790596,23239141,STK
2633,069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,1335,3,0,0.0,1335,1343,1325,8027,10705078,17492161905,13102743,KSQ
2634,060240,KR7060240009,스타코링크,KOSDAQ,투자주의환기종목(소속부없음),540,0,0,0.0,0,0,0,0,0,17449656660,32314179,KSQ
2635,351020,KR7351020003,미쥬,KONEX,일반기업부,8400,0,0,0.0,0,0,0,0,0,17430000000,2075000,KNX
2636,070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1250,2,-38,-2.95,1238,1266,1237,61993,77451715,17349401250,13879521,KSQ
2637,049470,KR7049470008,SGA,KOSDAQ,중견기업부,293,2,-6,-2.01,298,299,290,96460,28254250,17246638957,58862249,KSQ
2638,191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,1535,1,35,2.33,1539,1539,1498,19036,28855682,17198531425,11204255,KSQ
2639,000087,KR7000082008,하이트진로2우B,KOSPI,,15200,1,10,0.07,15250,15250,15150,132,2005940,17178097600,1130138,STK
2640,065420,KR7065420002,에스아이리소스,KOSDAQ,중견기업부,239,1,1,0.42,238,239,235,127676,30285680,17106974461,71577299,KSQ
2641,35320K,KR735320K011,대덕전자1우,KOSPI,,8110,1,30,0.37,8100,8130,8040,3861,31287030,16994659090,2095519,STK
2642,458320,KR7458320009,KB제26호스팩,KOSDAQ,SPAC(소속부없음),3020,0,0,0.0,0,0,0,0,0,16625100000,5505000,KSQ
2643,478780,KR7478780000,대신밸런스제18호스팩,KOSDAQ,SPAC(소속부없음),2095,3,0,0.0,2100,2100,2092,4640,9742737,16571450000,7910000,KSQ
2644,440820,KR7440820009,엔에이치스팩27호,KOSDAQ,SPAC(소속부없음),2115,3,0,0.0,2110,2115,2110,13605,28706555,16497000000,7800000,KSQ
2645,086220,KR7086220001,광동헬스바이오,KONEX,일반기업부,1559,2,-38,-2.38,1559,1559,1559,11,17149,16484655535,10573865,KNX
2646,196700,KR7196700009,웹스,KOSDAQ,벤처기업부,1147,2,-3,-0.26,1150,1160,1137,14172,16286910,16475673168,14364144,KSQ
2647,002025,KR7002021004,코오롱우,KOSPI,,15150,1,10,0.07,15130,15850,14710,13822,210242200,16307308500,1076390,STK
2648,482680,KR7482680006,미래에셋비전스팩7호,KOSDAQ,SPAC(소속부없음),1978,2,-2,-0.1,1980,1982,1972,589,1164576,16249270000,8215000,KSQ
2649,900120,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),54,2,-1,-1.82,54,55,53,915319,49489394,16231203630,300577845,KSQ
2650,477380,KR7477380000,미래에셋비전스팩4호,KOSDAQ,SPAC(소속부없음),1995,1,4,0.2,1995,1995,1993,290,578330,16159500000,8100000,KSQ
2651,179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,1418,2,-251,-15.04,1500,1500,1351,543104,781052060,16107833392,11359544,KSQ
2652,044180,KR7044180008,KD,KOSDAQ,중견기업부,601,4,138,29.81,601,601,601,1265843,760771643,16057397199,26717799,KSQ
2653,424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,811,1,1,0.12,803,816,803,7370,5960134,15948316622,19665002,KSQ
2654,204210,KR7204210009,스타에스엠리츠,KOSPI,,2035,0,0,0.0,0,0,0,0,0,15927568525,7826815,STK
2655,289170,KR7289170003,바이오텐,KONEX,일반기업부,4450,1,555,14.25,4450,4450,4450,1,4450,15916266050,3576689,KNX
2656,106520,KR7106520000,노블엠앤비,KOSDAQ,투자주의환기종목(소속부없음),411,0,0,0.0,0,0,0,0,0,15904036272,38695952,KSQ
2657,223220,KR7223220005,로지스몬,KONEX,일반기업부,344,0,0,0.0,0,0,0,0,0,15841604544,46051176,KNX
2658,073540,KR7073540007,에프알텍,KOSDAQ,투자주의환기종목(소속부없음),1384,2,-84,-5.72,1455,1510,1287,147392,206543229,15777600000,11400000,KSQ
2659,224060,KR7224060004,더코디,KOSDAQ,중견기업부,3055,2,-40,-1.29,3095,3100,3020,12200,37267360,15766005710,5160722,KSQ
2660,405000,KR7405000001,플라즈맵,KOSDAQ,관리종목(소속부없음),603,2,-64,-9.6,666,681,600,290088,183252023,15724336932,26076844,KSQ
2661,065060,KR7065060006,지엔코,KOSDAQ,중견기업부,145,2,-6,-3.97,149,150,144,995945,145841142,15661166380,108008044,KSQ
2662,004835,KR7004831004,덕성우,KOSPI,,11230,1,430,3.98,11320,11320,11000,9947,109798070,15632160000,1392000,STK
2663,092600,KR7092600006,앤씨앤,KOSDAQ,관리종목(소속부없음),614,1,16,2.68,603,629,600,95915,58918655,15401279438,25083517,KSQ
2664,027040,KR7027040005,서울전자통신,KOSDAQ,관리종목(소속부없음),221,2,-18,-7.53,212,229,202,2178951,465983961,15379135187,69588847,KSQ
2665,457630,KR7457630002,대신밸런스제16호스팩,KOSDAQ,SPAC(소속부없음),2095,0,0,0.0,0,0,0,0,0,15314450000,7310000,KSQ
2666,253610,KR7253610000,루트락,KONEX,일반기업부,1500,1,100,7.14,1609,1609,1400,1040,1555498,15278115000,10185410,KNX
2667,001795,KR7001791003,대한제당우,KOSPI,,2355,1,30,1.29,2320,2355,2300,11066,25795195,15266899800,6482760,STK
2668,058450,KR7058450008,한주에이알티,KOSDAQ,투자주의환기종목(소속부없음),1031,2,-439,-29.86,1380,1380,1029,1249648,1326885326,15252223251,14793621,KSQ
2669,025620,KR7025620006,제이준코스메틱,KOSPI,,3400,2,-40,-1.16,3440,3440,3390,4246,14459062,15248476400,4484846,STK
2670,042940,KR7042940007,상지건설,KOSDAQ,중견기업부,3790,1,45,1.2,3705,3850,3500,11643,43259140,15091075060,3981814,KSQ
2671,368030,KR7368030003,창대정밀,KONEX,일반기업부,8580,0,0,0.0,0,0,0,0,0,15009054060,1749307,KNX
2672,477340,KR7477340004,에이치엠씨제7호스팩,KOSDAQ,SPAC(소속부없음),1991,2,-2,-0.1,1994,1994,1991,14,27892,14952410000,7510000,KSQ
2673,225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,535,2,-15,-2.73,550,566,532,90756,48984892,14919571750,27887050,KSQ
2674,060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,1094,2,-10,-0.91,1098,1104,1088,61571,67324195,14782137846,13512009,KSQ
2675,227100,KR7227100005,퀀텀온,KOSDAQ,관리종목(소속부없음),612,0,0,0.0,0,0,0,0,0,14770119384,24134182,KSQ
2676,244460,KR7244460002,올리패스,KOSDAQ,관리종목(소속부없음),3120,2,-180,-5.45,3300,3385,2975,144279,452580056,14758489200,4730285,KSQ
2677,33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,,3900,2,-10,-0.26,3965,3965,3865,2144,8352305,14735354400,3778296,STK
2678,469880,KR7469880009,하나30호스팩,KOSDAQ,SPAC(소속부없음),2000,1,11,0.55,2000,2005,1998,7078,14156931,14610000000,7305000,KSQ
2679,454750,KR7454750001,하나28호스팩,KOSDAQ,SPAC(소속부없음),2010,2,-10,-0.5,2015,2020,2010,10297,20798160,14476020000,7202000,KSQ
2680,208850,KR7208850008,이비테크,KONEX,일반기업부,5100,1,20,0.39,5100,5100,5100,1,5100,14383275000,2820250,KNX
2681,430220,KR7430220004,신영스팩8호,KOSDAQ,SPAC(소속부없음),2110,0,0,0.0,0,0,0,0,0,14263600000,6760000,KSQ
2682,442310,KR7442310009,대신밸런스제14호스팩,KOSDAQ,SPAC(소속부없음),2115,2,-5,-0.24,2130,2130,2115,502,1061855,14191650000,6710000,KSQ
2683,004105,KR7004101002,태양금속우,KOSPI,,4270,2,-80,-1.84,4300,4300,4165,13637,57576910,14091000000,3300000,STK
2684,473050,KR7473050003,유안타제15호스팩,KOSDAQ,SPAC(소속부없음),2005,1,5,0.25,2005,2005,1998,736,1472930,14055050000,7010000,KSQ
2685,140910,KR7140910001,에이리츠,KOSPI,,3130,0,0,0.0,0,0,0,0,0,13969290160,4463032,STK
2686,477530,KR7477530000,한국제14호스팩,KOSDAQ,SPAC(소속부없음),2900,1,15,0.52,2900,2945,2860,39598,114405825,13949000000,4810000,KSQ
2687,479880,KR7479880007,한국제15호스팩,KOSDAQ,SPAC(소속부없음),2030,3,0,0.0,2025,2030,2020,22,44635,13946100000,6870000,KSQ
2688,478440,KR7478440001,미래에셋비전스팩6호,KOSDAQ,SPAC(소속부없음),1998,2,-2,-0.1,2000,2000,1997,31,61958,13846140000,6930000,KSQ
2689,279060,KR7279060008,이노벡스,KONEX,일반기업부,1399,1,152,12.19,1300,1400,1300,26,34890,13721204534,9807866,KNX
2690,032980,KR7032980005,바이온,KOSDAQ,투자주의환기종목(소속부없음),302,0,0,0.0,0,0,0,0,0,13522952980,44777990,KSQ
