Date,Open,High,Low,Close,Volume,Change
2022-11-07,8681,8755,8681,8750,21,0.014140009272137322
2022-11-08,8784,8823,8740,8819,20,0.007885714285714274
2022-11-09,8867,8941,8863,8917,44,0.011112371017122147
2022-11-10,8863,8941,8863,8868,28,-0.005495121677694281
2022-11-11,9117,9122,9053,9123,21,0.028755074424898552
2022-11-14,9161,9244,9161,9201,30,0.008549819138441217
2022-11-15,9244,9264,9215,9265,22,0.006955765677643777
2022-11-16,9308,9308,9151,9255,29,-0.0010793308148947522
2022-11-17,9244,9244,9161,9162,40,-0.010048622366288451
2022-11-18,9142,9200,9132,9137,32,-0.0027286618642218263
2022-11-21,9078,9078,8995,9025,35,-0.012257852686877513
2022-11-22,9068,9098,9039,9044,22,0.002105263157894832
2022-11-23,9107,9112,9068,9113,21,0.007629367536488241
2022-11-24,9156,9181,9132,9172,20,0.006474267529902322
2022-11-25,9200,9200,9161,9172,22,0.0
2022-11-28,9102,9102,9034,9074,35,-0.01068469254252069
2022-11-29,9078,9195,9078,9191,23,0.012893982808023008
2022-11-30,9151,9264,9147,9255,27,0.006963333696006879
2022-12-01,9313,9352,9293,9309,23,0.005834683954619058
2022-12-02,9240,9240,9161,9162,29,-0.015791169835642882
2022-12-05,9200,9235,9151,9186,25,0.0026195153896528822
2022-12-06,9127,9176,9068,9083,29,-0.011212715001088558
2022-12-07,9068,9112,9058,9074,23,-0.000990862049983443
2022-12-08,9068,9068,8975,9049,20,-0.0027551245316288497
2022-12-09,9078,9156,9058,9157,21,0.011935020444247879
2022-12-12,9122,9127,9098,9113,2573,-0.004805067161734233
2022-12-13,9142,9142,9093,9137,20,0.002633600351146681
2022-12-14,9186,9215,9176,9216,15337,0.008646163948779595
2022-12-15,9181,9230,9112,9113,15341,-0.01117621527777779
2022-12-16,9024,9107,9024,9088,15363,-0.0027433336991111723
2022-12-19,9044,9093,9044,9069,10231,-0.002090669014084501
2022-12-20,9063,9078,8990,9000,45,-0.007608336089976797
2022-12-21,9068,9078,9000,9059,25,0.006555555555555648
2022-12-22,9151,9186,9107,9186,20,0.014019207418037416
2022-12-23,9098,9098,9044,9044,20,-0.015458306118005694
2022-12-26,9044,9063,8995,9059,21,0.0016585581601060717
2022-12-27,9142,9161,9083,9162,37,0.011369908378408233
2022-12-28,9225,9225,9142,9176,29,0.0015280506439641073
